Datetime,Timestamp,Signal
2024-12-13 14:23:58.543090,1734117838.5430903,336
2024-12-13 14:23:58.563635,1734117838.563635,334
2024-12-13 14:23:58.584062,1734117838.584062,336
2024-12-13 14:23:58.604052,1734117838.6040523,335
2024-12-13 14:23:58.624049,1734117838.6240492,333
2024-12-13 14:23:58.645756,1734117838.6457562,335
2024-12-13 14:23:58.665874,1734117838.665874,334
2024-12-13 14:23:58.686957,1734117838.6869566,334
2024-12-13 14:23:58.706483,1734117838.7064826,335
2024-12-13 14:23:58.727710,1734117838.7277102,335
2024-12-13 14:23:58.747712,1734117838.7477124,334
2024-12-13 14:23:58.768729,1734117838.7687287,335
2024-12-13 14:23:58.788234,1734117838.788234,336
2024-12-13 14:23:58.809257,1734117838.809257,336
2024-12-13 14:23:58.829703,1734117838.8297033,338
2024-12-13 14:23:58.849746,1734117838.8497458,335
2024-12-13 14:23:58.870718,1734117838.8707178,335
2024-12-13 14:23:58.890658,1734117838.890658,335
2024-12-13 14:23:58.910779,1734117838.9107795,334
2024-12-13 14:23:58.931993,1734117838.9319928,335
2024-12-13 14:23:58.951798,1734117838.9517977,336
2024-12-13 14:23:58.973084,1734117838.9730837,335
2024-12-13 14:23:58.989491,1734117838.9894915,336
2024-12-13 14:23:59.009356,1734117839.0093563,337
2024-12-13 14:23:59.030553,1734117839.030553,335
2024-12-13 14:23:59.051122,1734117839.0511217,335
2024-12-13 14:23:59.071691,1734117839.0716908,334
2024-12-13 14:23:59.091849,1734117839.0918493,335
2024-12-13 14:23:59.112595,1734117839.112595,335
2024-12-13 14:23:59.132682,1734117839.1326823,335
2024-12-13 14:23:59.153660,1734117839.1536603,335
2024-12-13 14:23:59.173690,1734117839.1736903,334
2024-12-13 14:23:59.194318,1734117839.1943183,335
2024-12-13 14:23:59.215067,1734117839.215067,334
2024-12-13 14:23:59.235262,1734117839.2352624,335
2024-12-13 14:23:59.255774,1734117839.2557743,336
2024-12-13 14:23:59.276241,1734117839.2762413,335
2024-12-13 14:23:59.296767,1734117839.2967668,335
2024-12-13 14:23:59.317320,1734117839.3173196,336
2024-12-13 14:23:59.337669,1734117839.3376691,334
2024-12-13 14:23:59.358603,1734117839.3586025,335
2024-12-13 14:23:59.378266,1734117839.3782656,334
2024-12-13 14:23:59.399087,1734117839.399087,333
2024-12-13 14:23:59.419194,1734117839.4191942,335
2024-12-13 14:23:59.439953,1734117839.4399526,335
2024-12-13 14:23:59.460831,1734117839.4608312,335
2024-12-13 14:23:59.480587,1734117839.4805872,335
2024-12-13 14:23:59.501221,1734117839.5012214,336
2024-12-13 14:23:59.521981,1734117839.5219805,334
2024-12-13 14:23:59.541753,1734117839.5417528,335
2024-12-13 14:23:59.558688,1734117839.558688,335
2024-12-13 14:23:59.579240,1734117839.57924,334
2024-12-13 14:23:59.599661,1734117839.5996614,335
2024-12-13 14:23:59.619735,1734117839.619735,335
2024-12-13 14:23:59.640490,1734117839.6404898,335
2024-12-13 14:23:59.661366,1734117839.6613655,335
2024-12-13 14:23:59.682237,1734117839.6822371,335
2024-12-13 14:23:59.702500,1734117839.7025,335
2024-12-13 14:23:59.722667,1734117839.7226665,335
2024-12-13 14:23:59.743303,1734117839.7433028,335
2024-12-13 14:23:59.763148,1734117839.7631483,335
2024-12-13 14:23:59.783894,1734117839.783894,335
2024-12-13 14:23:59.804550,1734117839.80455,335
2024-12-13 14:23:59.824799,1734117839.824799,335
2024-12-13 14:23:59.845535,1734117839.845535,334
2024-12-13 14:23:59.866313,1734117839.866313,334
2024-12-13 14:23:59.886091,1734117839.886091,335
2024-12-13 14:23:59.907330,1734117839.9073303,335
2024-12-13 14:23:59.927927,1734117839.9279268,335
2024-12-13 14:23:59.947196,1734117839.9471962,335
2024-12-13 14:23:59.968415,1734117839.9684148,335
2024-12-13 14:23:59.989274,1734117839.9892735,335
2024-12-13 14:24:00.009315,1734117840.0093153,335
2024-12-13 14:24:00.029019,1734117840.0290186,335
2024-12-13 14:24:00.049144,1734117840.0491436,335
2024-12-13 14:24:00.069993,1734117840.0699928,334
2024-12-13 14:24:00.090772,1734117840.0907722,335
2024-12-13 14:24:00.107371,1734117840.1073713,335
2024-12-13 14:24:00.127749,1734117840.1277492,335
2024-12-13 14:24:00.148258,1734117840.148258,337
2024-12-13 14:24:00.168672,1734117840.1686718,335
2024-12-13 14:24:00.189588,1734117840.1895883,335
2024-12-13 14:24:00.209876,1734117840.2098763,336
2024-12-13 14:24:00.230895,1734117840.2308948,335
2024-12-13 14:24:00.250781,1734117840.2507806,334
2024-12-13 14:24:00.271224,1734117840.2712238,335
2024-12-13 14:24:00.292358,1734117840.2923582,334
2024-12-13 14:24:00.312698,1734117840.3126976,334
2024-12-13 14:24:00.333028,1734117840.3330276,336
2024-12-13 14:24:00.353443,1734117840.3534431,335
2024-12-13 14:24:00.373585,1734117840.373585,335
2024-12-13 14:24:00.394464,1734117840.394464,336
2024-12-13 14:24:00.414864,1734117840.4148638,335
2024-12-13 14:24:00.435057,1734117840.435057,335
2024-12-13 14:24:00.455817,1734117840.455817,335
2024-12-13 14:24:00.476530,1734117840.4765298,335
2024-12-13 14:24:00.496640,1734117840.4966402,335
2024-12-13 14:24:00.517311,1734117840.5173113,336
2024-12-13 14:24:00.537767,1734117840.5377674,335
2024-12-13 14:24:00.558082,1734117840.5580816,335
2024-12-13 14:24:00.578529,1734117840.5785294,335
2024-12-13 14:24:00.598722,1734117840.5987215,335
2024-12-13 14:24:00.618821,1734117840.6188211,336
2024-12-13 14:24:00.640055,1734117840.6400552,337
2024-12-13 14:24:00.659686,1734117840.6596859,335
2024-12-13 14:24:00.677143,1734117840.6771426,334
2024-12-13 14:24:00.697277,1734117840.6972768,335
2024-12-13 14:24:00.718069,1734117840.7180688,334
2024-12-13 14:24:00.738792,1734117840.7387922,335
2024-12-13 14:24:00.758690,1734117840.75869,335
2024-12-13 14:24:00.779105,1734117840.7791052,334
2024-12-13 14:24:00.799434,1734117840.7994337,335
2024-12-13 14:24:00.819804,1734117840.8198042,337
2024-12-13 14:24:00.840817,1734117840.8408172,334
2024-12-13 14:24:00.861136,1734117840.8611362,335
2024-12-13 14:24:00.881764,1734117840.881764,335
2024-12-13 14:24:00.902633,1734117840.9026332,335
2024-12-13 14:24:00.922672,1734117840.9226716,336
2024-12-13 14:24:00.942725,1734117840.9427254,335
2024-12-13 14:24:00.963148,1734117840.9631479,335
2024-12-13 14:24:00.984266,1734117840.9842663,336
2024-12-13 14:24:01.004197,1734117841.0041971,335
2024-12-13 14:24:01.025482,1734117841.025482,335
2024-12-13 14:24:01.045935,1734117841.0459347,335
2024-12-13 14:24:01.066348,1734117841.0663478,334
2024-12-13 14:24:01.086668,1734117841.0866678,335
2024-12-13 14:24:01.106851,1734117841.1068506,336
2024-12-13 14:24:01.127594,1734117841.1275938,335
2024-12-13 14:24:01.147431,1734117841.1474311,336
2024-12-13 14:24:01.167993,1734117841.1679933,335
2024-12-13 14:24:01.189051,1734117841.1890514,335
2024-12-13 14:24:01.209359,1734117841.209359,335
2024-12-13 14:24:01.229996,1734117841.2299962,335
2024-12-13 14:24:01.246376,1734117841.246376,335
2024-12-13 14:24:01.267183,1734117841.2671826,333
2024-12-13 14:24:01.287457,1734117841.2874565,335
2024-12-13 14:24:01.307710,1734117841.3077102,334
2024-12-13 14:24:01.328279,1734117841.3282795,334
2024-12-13 14:24:01.348761,1734117841.348761,335
2024-12-13 14:24:01.369243,1734117841.369243,335
2024-12-13 14:24:01.390054,1734117841.390054,334
2024-12-13 14:24:01.410484,1734117841.4104843,335
2024-12-13 14:24:01.430835,1734117841.4308348,335
2024-12-13 14:24:01.451455,1734117841.4514549,335
2024-12-13 14:24:01.471568,1734117841.4715679,337
2024-12-13 14:24:01.492016,1734117841.4920156,335
2024-12-13 14:24:01.512752,1734117841.512752,335
2024-12-13 14:24:01.532615,1734117841.5326152,337
2024-12-13 14:24:01.553285,1734117841.5532846,335
2024-12-13 14:24:01.573641,1734117841.5736406,334
2024-12-13 14:24:01.594326,1734117841.5943265,335
2024-12-13 14:24:01.615181,1734117841.615181,334
2024-12-13 14:24:01.635459,1734117841.6354592,334
2024-12-13 14:24:01.655476,1734117841.6554759,336
2024-12-13 14:24:01.676456,1734117841.6764562,335
2024-12-13 14:24:01.696929,1734117841.6969295,337
2024-12-13 14:24:01.716775,1734117841.7167747,335
2024-12-13 14:24:01.737902,1734117841.7379022,335
2024-12-13 14:24:01.757570,1734117841.7575696,334
2024-12-13 14:24:01.778707,1734117841.7787068,335
2024-12-13 14:24:01.795431,1734117841.795431,335
2024-12-13 14:24:01.816092,1734117841.8160925,334
2024-12-13 14:24:01.835752,1734117841.8357525,336
2024-12-13 14:24:01.856632,1734117841.8566325,334
2024-12-13 14:24:01.877438,1734117841.8774376,335
2024-12-13 14:24:01.897957,1734117841.8979573,335
2024-12-13 14:24:01.918037,1734117841.918037,334
2024-12-13 14:24:01.938499,1734117841.9384987,335
2024-12-13 14:24:01.959089,1734117841.9590886,337
2024-12-13 14:24:01.979517,1734117841.9795165,335
2024-12-13 14:24:01.999758,1734117841.999758,335
2024-12-13 14:24:02.020201,1734117842.0202014,335
2024-12-13 14:24:02.040884,1734117842.0408845,335
2024-12-13 14:24:02.061468,1734117842.061468,335
2024-12-13 14:24:02.081977,1734117842.0819771,335
2024-12-13 14:24:02.102717,1734117842.1027172,335
2024-12-13 14:24:02.122967,1734117842.1229672,335
2024-12-13 14:24:02.143187,1734117842.143187,337
2024-12-13 14:24:02.163571,1734117842.1635714,335
2024-12-13 14:24:02.184309,1734117842.1843085,336
2024-12-13 14:24:02.204900,1734117842.2049,335
2024-12-13 14:24:02.225459,1734117842.225459,335
2024-12-13 14:24:02.245356,1734117842.2453563,335
2024-12-13 14:24:02.266093,1734117842.266093,335
2024-12-13 14:24:02.286597,1734117842.2865968,335
2024-12-13 14:24:02.307054,1734117842.3070538,336
2024-12-13 14:24:02.327589,1734117842.3275888,335
2024-12-13 14:24:02.347075,1734117842.3470747,335
2024-12-13 14:24:02.364442,1734117842.364442,335
2024-12-13 14:24:02.384677,1734117842.3846767,335
2024-12-13 14:24:02.405693,1734117842.4056933,334
2024-12-13 14:24:02.425864,1734117842.4258635,335
2024-12-13 14:24:02.446417,1734117842.4464173,335
2024-12-13 14:24:02.466081,1734117842.4660811,335
2024-12-13 14:24:02.487239,1734117842.4872394,335
2024-12-13 14:24:02.507220,1734117842.5072198,335
2024-12-13 14:24:02.528275,1734117842.5282753,334
2024-12-13 14:24:02.548420,1734117842.5484202,335
2024-12-13 14:24:02.569305,1734117842.5693054,335
2024-12-13 14:24:02.589769,1734117842.5897691,334
2024-12-13 14:24:02.610197,1734117842.6101968,335
2024-12-13 14:24:02.630473,1734117842.6304734,335
2024-12-13 14:24:02.650625,1734117842.6506255,335
2024-12-13 14:24:02.671428,1734117842.6714282,336
2024-12-13 14:24:02.692091,1734117842.6920905,335
2024-12-13 14:24:02.712489,1734117842.7124887,334
2024-12-13 14:24:02.733203,1734117842.7332032,335
2024-12-13 14:24:02.753224,1734117842.7532237,334
2024-12-13 14:24:02.774174,1734117842.7741742,335
2024-12-13 14:24:02.793859,1734117842.793859,336
2024-12-13 14:24:02.815000,1734117842.8149998,335
2024-12-13 14:24:02.835376,1734117842.835376,336
2024-12-13 14:24:02.855583,1734117842.855583,337
2024-12-13 14:24:02.875765,1734117842.8757648,335
2024-12-13 14:24:02.896448,1734117842.896448,336
2024-12-13 14:24:02.912692,1734117842.9126916,335
2024-12-13 14:24:02.933604,1734117842.9336038,335
2024-12-13 14:24:02.954241,1734117842.9542413,335
2024-12-13 14:24:02.974496,1734117842.9744964,337
2024-12-13 14:24:02.994738,1734117842.9947379,335
2024-12-13 14:24:03.015483,1734117843.0154827,335
2024-12-13 14:24:03.035763,1734117843.035763,335
2024-12-13 14:24:03.056081,1734117843.0560808,335
2024-12-13 14:24:03.076273,1734117843.0762734,334
2024-12-13 14:24:03.097718,1734117843.0977182,334
2024-12-13 14:24:03.117917,1734117843.1179166,334
2024-12-13 14:24:03.138453,1734117843.1384535,334
2024-12-13 14:24:03.158561,1734117843.158561,337
2024-12-13 14:24:03.178811,1734117843.1788113,334
2024-12-13 14:24:03.199311,1734117843.1993105,335
2024-12-13 14:24:03.220643,1734117843.2206433,335
2024-12-13 14:24:03.240379,1734117843.2403793,335
2024-12-13 14:24:03.260752,1734117843.260752,334
2024-12-13 14:24:03.281200,1734117843.2812,336
2024-12-13 14:24:03.302455,1734117843.3024547,334
2024-12-13 14:24:03.322962,1734117843.3229616,335
2024-12-13 14:24:03.343530,1734117843.34353,335
2024-12-13 14:24:03.363842,1734117843.3638422,334
2024-12-13 14:24:03.384181,1734117843.3841805,335
2024-12-13 14:24:03.404763,1734117843.4047635,335
2024-12-13 14:24:03.425071,1734117843.4250708,335
2024-12-13 14:24:03.445558,1734117843.4455578,335
2024-12-13 14:24:03.466192,1734117843.4661925,336
2024-12-13 14:24:03.482573,1734117843.482573,333
2024-12-13 14:24:03.502569,1734117843.5025687,335
2024-12-13 14:24:03.522978,1734117843.5229776,335
2024-12-13 14:24:03.543887,1734117843.5438867,334
2024-12-13 14:24:03.564593,1734117843.5645928,335
2024-12-13 14:24:03.585128,1734117843.5851283,335
2024-12-13 14:24:03.605365,1734117843.6053646,335
2024-12-13 14:24:03.626007,1734117843.626007,335
2024-12-13 14:24:03.645919,1734117843.645919,335
2024-12-13 14:24:03.666493,1734117843.6664934,335
2024-12-13 14:24:03.687364,1734117843.6873636,335
2024-12-13 14:24:03.707347,1734117843.7073472,335
2024-12-13 14:24:03.728318,1734117843.7283177,334
2024-12-13 14:24:03.748930,1734117843.7489302,335
2024-12-13 14:24:03.769392,1734117843.7693925,335
2024-12-13 14:24:03.789417,1734117843.7894166,335
2024-12-13 14:24:03.810763,1734117843.8107634,335
2024-12-13 14:24:03.830911,1734117843.8309107,335
2024-12-13 14:24:03.851384,1734117843.8513844,334
2024-12-13 14:24:03.871586,1734117843.8715856,336
2024-12-13 14:24:03.892187,1734117843.892187,335
2024-12-13 14:24:03.912384,1734117843.9123843,333
2024-12-13 14:24:03.932699,1734117843.9326992,335
2024-12-13 14:24:03.953381,1734117843.9533808,335
2024-12-13 14:24:03.973945,1734117843.973945,334
2024-12-13 14:24:03.993900,1734117843.9939,335
2024-12-13 14:24:04.014211,1734117844.0142114,334
2024-12-13 14:24:04.034727,1734117844.0347273,334
2024-12-13 14:24:04.051889,1734117844.051889,335
2024-12-13 14:24:04.071379,1734117844.0713787,335
2024-12-13 14:24:04.093038,1734117844.0930378,335
2024-12-13 14:24:04.113342,1734117844.1133423,336
2024-12-13 14:24:04.133958,1734117844.1339576,335
2024-12-13 14:24:04.154439,1734117844.1544387,335
2024-12-13 14:24:04.175020,1734117844.1750202,335
2024-12-13 14:24:04.195004,1734117844.1950035,335
2024-12-13 14:24:04.215784,1734117844.2157838,334
2024-12-13 14:24:04.236265,1734117844.2362654,335
2024-12-13 14:24:04.256984,1734117844.2569842,335
2024-12-13 14:24:04.276929,1734117844.2769287,335
2024-12-13 14:24:04.297406,1734117844.2974057,336
2024-12-13 14:24:04.318178,1734117844.3181784,335
2024-12-13 14:24:04.338593,1734117844.3385925,334
2024-12-13 14:24:04.359352,1734117844.3593524,336
2024-12-13 14:24:04.379811,1734117844.3798108,335
2024-12-13 14:24:04.399894,1734117844.3998938,335
2024-12-13 14:24:04.420642,1734117844.4206424,335
2024-12-13 14:24:04.440871,1734117844.4408708,335
2024-12-13 14:24:04.461467,1734117844.461467,335
2024-12-13 14:24:04.481320,1734117844.4813201,336
2024-12-13 14:24:04.501349,1734117844.5013492,334
2024-12-13 14:24:04.523044,1734117844.5230436,334
2024-12-13 14:24:04.543403,1734117844.5434027,335
2024-12-13 14:24:04.563818,1734117844.563818,335
2024-12-13 14:24:04.583817,1734117844.5838168,335
2024-12-13 14:24:04.600804,1734117844.6008039,337
2024-12-13 14:24:04.621192,1734117844.6211922,335
2024-12-13 14:24:04.641139,1734117844.6411388,335
2024-12-13 14:24:04.662061,1734117844.6620612,335
2024-12-13 14:24:04.682278,1734117844.682278,335
2024-12-13 14:24:04.702866,1734117844.7028658,336
2024-12-13 14:24:04.723629,1734117844.7236292,335
2024-12-13 14:24:04.743614,1734117844.7436137,336
2024-12-13 14:24:04.764190,1734117844.76419,335
2024-12-13 14:24:04.784394,1734117844.7843935,337
2024-12-13 14:24:04.805795,1734117844.8057947,335
2024-12-13 14:24:04.825845,1734117844.8258455,335
2024-12-13 14:24:04.846528,1734117844.8465276,335
2024-12-13 14:24:04.866577,1734117844.8665774,335
2024-12-13 14:24:04.886715,1734117844.8867147,335
2024-12-13 14:24:04.907735,1734117844.9077346,335
2024-12-13 14:24:04.928625,1734117844.9286253,335
2024-12-13 14:24:04.949039,1734117844.9490387,335
2024-12-13 14:24:04.969749,1734117844.969749,335
2024-12-13 14:24:04.989800,1734117844.9897997,335
2024-12-13 14:24:05.009550,1734117845.0095496,335
2024-12-13 14:24:05.030635,1734117845.0306354,336
2024-12-13 14:24:05.051241,1734117845.0512412,335
2024-12-13 14:24:05.071757,1734117845.0717566,335
2024-12-13 14:24:05.092192,1734117845.0921922,335
2024-12-13 14:24:05.111928,1734117845.1119285,335
2024-12-13 14:24:05.132250,1734117845.13225,335
2024-12-13 14:24:05.153580,1734117845.1535804,335
2024-12-13 14:24:05.169954,1734117845.1699536,335
2024-12-13 14:24:05.190323,1734117845.1903229,335
2024-12-13 14:24:05.210586,1734117845.2105856,335
2024-12-13 14:24:05.231319,1734117845.2313192,335
2024-12-13 14:24:05.251621,1734117845.251621,336
2024-12-13 14:24:05.272530,1734117845.27253,335
2024-12-13 14:24:05.292911,1734117845.2929106,335
2024-12-13 14:24:05.313388,1734117845.3133876,335
2024-12-13 14:24:05.334035,1734117845.334035,335
2024-12-13 14:24:05.353714,1734117845.353714,335
2024-12-13 14:24:05.374813,1734117845.3748126,336
2024-12-13 14:24:05.395457,1734117845.395457,335
2024-12-13 14:24:05.415767,1734117845.4157667,335
2024-12-13 14:24:05.436408,1734117845.4364083,336
2024-12-13 14:24:05.456246,1734117845.456246,336
2024-12-13 14:24:05.476707,1734117845.4767072,336
2024-12-13 14:24:05.497307,1734117845.4973066,336
2024-12-13 14:24:05.517962,1734117845.5179625,336
2024-12-13 14:24:05.538743,1734117845.5387433,333
2024-12-13 14:24:05.558813,1734117845.5588126,336
2024-12-13 14:24:05.579329,1734117845.5793285,335
2024-12-13 14:24:05.600207,1734117845.600207,335
2024-12-13 14:24:05.620155,1734117845.6201553,336
2024-12-13 14:24:05.641027,1734117845.6410267,335
2024-12-13 14:24:05.661489,1734117845.6614892,335
2024-12-13 14:24:05.681375,1734117845.6813753,336
2024-12-13 14:24:05.702379,1734117845.7023787,336
2024-12-13 14:24:05.718976,1734117845.718976,335
2024-12-13 14:24:05.739109,1734117845.7391086,336
2024-12-13 14:24:05.759823,1734117845.759823,336
2024-12-13 14:24:05.780220,1734117845.7802198,335
2024-12-13 14:24:05.800784,1734117845.8007843,337
2024-12-13 14:24:05.821278,1734117845.8212776,335
2024-12-13 14:24:05.841604,1734117845.8416035,334
2024-12-13 14:24:05.861252,1734117845.8612523,335
2024-12-13 14:24:05.882980,1734117845.88298,334
2024-12-13 14:24:05.902930,1734117845.90293,335
2024-12-13 14:24:05.923551,1734117845.9235513,337
2024-12-13 14:24:05.943596,1734117845.9435964,335
2024-12-13 14:24:05.964522,1734117845.9645216,335
2024-12-13 14:24:05.984537,1734117845.9845366,336
2024-12-13 14:24:06.004866,1734117846.0048664,335
2024-12-13 14:24:06.025363,1734117846.0253632,335
2024-12-13 14:24:06.046107,1734117846.0461066,335
2024-12-13 14:24:06.066636,1734117846.066636,335
2024-12-13 14:24:06.086922,1734117846.0869217,334
2024-12-13 14:24:06.108170,1734117846.1081703,337
2024-12-13 14:24:06.127837,1734117846.1278372,334
2024-12-13 14:24:06.148961,1734117846.1489606,335
2024-12-13 14:24:06.168973,1734117846.1689727,335
2024-12-13 14:24:06.189105,1734117846.189105,336
2024-12-13 14:24:06.210159,1734117846.2101593,336
2024-12-13 14:24:06.230232,1734117846.2302325,336
2024-12-13 14:24:06.250752,1734117846.2507524,335
2024-12-13 14:24:06.271745,1734117846.2717452,335
2024-12-13 14:24:06.287420,1734117846.2874203,335
2024-12-13 14:24:06.308307,1734117846.3083072,335
2024-12-13 14:24:06.328334,1734117846.3283336,336
2024-12-13 14:24:06.348879,1734117846.3488793,336
2024-12-13 14:24:06.370087,1734117846.370087,335
2024-12-13 14:24:06.389827,1734117846.3898268,336
2024-12-13 14:24:06.411037,1734117846.4110374,336
2024-12-13 14:24:06.430761,1734117846.430761,335
2024-12-13 14:24:06.452022,1734117846.4520216,335
2024-12-13 14:24:06.472487,1734117846.4724874,335
2024-12-13 14:24:06.492755,1734117846.492755,335
2024-12-13 14:24:06.512815,1734117846.5128145,336
2024-12-13 14:24:06.533656,1734117846.5336556,335
2024-12-13 14:24:06.554395,1734117846.554395,334
2024-12-13 14:24:06.574903,1734117846.574903,335
2024-12-13 14:24:06.595453,1734117846.595453,335
2024-12-13 14:24:06.615842,1734117846.615842,335
2024-12-13 14:24:06.636318,1734117846.6363184,335
2024-12-13 14:24:06.656797,1734117846.6567967,335
2024-12-13 14:24:06.676714,1734117846.6767144,334
2024-12-13 14:24:06.697335,1734117846.6973345,336
2024-12-13 14:24:06.718222,1734117846.718222,335
2024-12-13 14:24:06.738626,1734117846.7386262,335
2024-12-13 14:24:06.759159,1734117846.7591593,335
2024-12-13 14:24:06.779286,1734117846.7792864,335
2024-12-13 14:24:06.799377,1734117846.799377,335
2024-12-13 14:24:06.820176,1734117846.820176,336
2024-12-13 14:24:06.840787,1734117846.840787,335
2024-12-13 14:24:06.856750,1734117846.8567502,335
2024-12-13 14:24:06.877970,1734117846.8779702,336
2024-12-13 14:24:06.898444,1734117846.8984437,335
2024-12-13 14:24:06.918338,1734117846.9183376,335
2024-12-13 14:24:06.940419,1734117846.9404187,335
2024-12-13 14:24:06.959664,1734117846.9596639,333
2024-12-13 14:24:06.980397,1734117846.9803967,334
2024-12-13 14:24:07.000537,1734117847.0005372,335
2024-12-13 14:24:07.021291,1734117847.0212905,335
2024-12-13 14:24:07.041451,1734117847.0414515,335
2024-12-13 14:24:07.062267,1734117847.0622668,336
2024-12-13 14:24:07.081691,1734117847.081691,335
2024-12-13 14:24:07.102547,1734117847.1025467,335
2024-12-13 14:24:07.123832,1734117847.1238315,337
2024-12-13 14:24:07.144183,1734117847.1441827,335
2024-12-13 14:24:07.164598,1734117847.1645977,336
2024-12-13 14:24:07.184539,1734117847.1845386,336
2024-12-13 14:24:07.205704,1734117847.205704,336
2024-12-13 14:24:07.225524,1734117847.2255237,336
2024-12-13 14:24:07.245955,1734117847.245955,338
2024-12-13 14:24:07.265885,1734117847.265885,335
2024-12-13 14:24:07.286546,1734117847.286546,336
2024-12-13 14:24:07.306696,1734117847.3066957,336
